countyFIPS,County Name,police,fire,emt,home_health,long_term_care,hospital_staff,outpatient,hospital_patients,police_isolation_mask,police_isolation_gown,police_n95_respirator,police_face_shield,police_goggles,police_sterile_exam_gloves,police_non-sterile_exam_gloves,police_bouffant,police_shoe_covers,fire_isolation_mask,fire_isolation_gown,fire_n95_respirator,fire_face_shield,fire_goggles,fire_sterile_exam_gloves,fire_non-sterile_exam_gloves,fire_bouffant,fire_shoe_covers,emt_isolation_mask,emt_isolation_gown,emt_n95_respirator,emt_face_shield,emt_goggles,emt_sterile_exam_gloves,emt_non-sterile_exam_gloves,emt_bouffant,emt_shoe_covers,long_term_care_isolation_mask,long_term_care_isolation_gown,long_term_care_n95_respirator,long_term_care_face_shield,long_term_care_goggles,long_term_care_sterile_exam_gloves,long_term_care_non-sterile_exam_gloves,long_term_care_bouffant,long_term_care_shoe_covers,home_health_isolation_mask,home_health_isolation_gown,home_health_n95_respirator,home_health_face_shield,home_health_goggles,home_health_sterile_exam_gloves,home_health_non-sterile_exam_gloves,home_health_bouffant,home_health_shoe_covers,hospital_staff_isolation_mask,hospital_staff_isolation_gown,hospital_staff_n95_respirator,hospital_staff_face_shield,hospital_staff_goggles,hospital_staff_sterile_exam_gloves,hospital_staff_non-sterile_exam_gloves,hospital_staff_bouffant,hospital_staff_shoe_covers,hospital_patients_isolation_mask,hospital_patients_isolation_gown,hospital_patients_n95_respirator,hospital_patients_face_shield,hospital_patients_goggles,hospital_patients_sterile_exam_gloves,hospital_patients_non-sterile_exam_gloves,hospital_patients_bouffant,hospital_patients_shoe_covers,State
13009,Baldwin County,149.7156972535026,62.077240324623034,64.5116419059808,112.21475911455605,200.6189881190508,290.2271997097274,159.4414694387981,365.0,86.83510440703151,0.0,260.5053132210945,0.0,0.0,0.0,260.5053132210945,0.0,0.0,18.20932382855609,0.0,54.62797148566827,0.0,0.0,0.0,54.62797148566827,0.0,0.0,18.9234149590877,264.92780942722777,94.6170747954385,0.0,0.0,0.0,132.46390471361389,0.0,0.0,2176.7160210917014,290.22880281222683,290.22880281222683,0.0,0.0,0.0,2176.7160210917014,0.0,0.0,487.0120545571732,0.0,162.33735151905773,0.0,0.0,0.0,487.0120545571732,0.0,0.0,481.7771515181475,139.30905586066916,29.022719970972744,0.0,0.0,0.0,7145.393656853489,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13011,Banks County,50.56522424943478,30.339134549660866,20.923541068731634,22.398505843480216,47.7702792692126,85.0326257149464,46.92126599082842,0.0,29.32783006467217,0.0,87.98349019401651,0.0,0.0,0.0,87.98349019401651,0.0,0.0,8.899479467900521,0.0,26.698438403701562,0.0,0.0,0.0,26.698438403701562,0.0,0.0,6.1375720468279455,85.92600865559125,30.68786023413973,0.0,0.0,0.0,42.96300432779562,0.0,0.0,518.3075300709567,69.10767067612755,69.10767067612755,0.0,0.0,0.0,518.3075300709567,0.0,0.0,97.20951536070412,0.0,32.403171786901375,0.0,0.0,0.0,97.20951536070412,0.0,0.0,141.15415868681103,40.81566034317427,8.503262571494641,0.0,0.0,0.0,2093.5032451019806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13013,Barrow County,215.96846968057082,89.31858605227193,75.3539154775359,161.91061813923048,257.10259166039305,706.1184764075252,464.774422996,56.0,125.26171241473106,0.0,375.7851372441932,0.0,0.0,0.0,375.7851372441932,0.0,0.0,26.200118575333097,0.0,78.6003557259993,0.0,0.0,0.0,78.6003557259993,0.0,0.0,22.103815206743867,309.4534128944141,110.51907603371933,0.0,0.0,0.0,154.72670644720705,0.0,0.0,2789.563119515264,371.9417492687019,371.9417492687019,0.0,0.0,0.0,2789.563119515264,0.0,0.0,702.6920827242602,0.0,234.23069424142008,0.0,0.0,0.0,702.6920827242602,0.0,0.0,1172.156670836492,338.9368686756121,70.61184764075253,0.0,0.0,0.0,17384.636889153273,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13015,Bartow County,279.52920454643606,115.60554810307151,97.53099646466559,209.56182336718422,332.76932989316947,913.9331140220321,601.5601487835542,119.0,162.1269386369329,0.0,486.38081591079873,0.0,0.0,0.0,486.38081591079873,0.0,0.0,33.91096077690098,0.0,101.73288233070294,0.0,0.0,0.0,101.73288233070294,0.0,0.0,28.609092296301906,400.5272921482267,143.04546148150953,0.0,0.0,0.0,200.26364607411335,0.0,0.0,3610.547229340888,481.4062972454518,481.4062972454518,0.0,0.0,0.0,3610.547229340888,0.0,0.0,909.4983134135795,0.0,303.16610447119314,0.0,0.0,0.0,909.4983134135795,0.0,0.0,1517.1289692765731,438.6878947305754,91.39331140220321,0.0,0.0,0.0,22501.033267222432,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13017,Ben Hill County,51.95452088142992,26.970926140633022,15.046937741616317,32.981718706855126,75.15654089958633,139.07008872811952,78.84761195860138,75.0,30.133622111229354,0.0,90.40086633368806,0.0,0.0,0.0,90.40086633368806,0.0,0.0,7.91147166791902,0.0,23.734415003757057,0.0,0.0,0.0,23.734415003757057,0.0,0.0,4.4137684042074525,61.79275765890434,22.068842021037263,0.0,0.0,0.0,30.89637882945217,0.0,0.0,815.4484687605116,108.72646250140156,108.72646250140156,0.0,0.0,0.0,815.4484687605116,0.0,0.0,143.14065918775123,0.0,47.71355306258374,0.0,0.0,0.0,143.14065918775123,0.0,0.0,230.8563472886784,66.75364258949736,13.907008872811952,0.0,0.0,0.0,3423.905584486303,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13019,Berrien County,60.34502045132313,31.326649961069382,17.476973136175552,38.30816753035143,87.294097235286,161.52949168019967,91.58126521922102,63.0,35.000111861767415,0.0,105.00033558530224,0.0,0.0,0.0,105.00033558530224,0.0,0.0,9.189150655247019,0.0,27.567451965741057,0.0,0.0,0.0,27.567451965741057,0.0,0.0,5.126578786611495,71.77210301256093,25.632893933057478,0.0,0.0,0.0,35.88605150628047,0.0,0.0,947.140955002853,126.28546066704708,126.28546066704708,0.0,0.0,0.0,947.140955002853,0.0,0.0,166.25744708172522,0.0,55.41914902724174,0.0,0.0,0.0,166.25744708172522,0.0,0.0,268.1389561891314,77.53415600649583,16.15294916801997,0.0,0.0,0.0,3976.856085166516,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13021,Bibb County,572.6914381119672,213.0944885998017,186.4576775248265,578.5312437853213,856.9587390869814,2111.359001516993,1283.054218235376,1184.0,332.16103410494094,0.0,996.4831023148228,0.0,0.0,0.0,996.4831023148228,0.0,0.0,62.507716655941834,0.0,187.5231499678255,0.0,0.0,0.0,187.5231499678255,0.0,0.0,54.6942520739491,765.7195290352875,273.47126036974555,0.0,0.0,0.0,382.8597645176437,0.0,0.0,9298.002319093746,1239.733642545833,1239.733642545833,0.0,0.0,0.0,9298.002319093746,0.0,0.0,2510.8255980282943,0.0,836.9418660094314,0.0,0.0,0.0,2510.8255980282943,0.0,0.0,3504.8559425182084,1013.4523207281566,211.1359001516993,0.0,0.0,0.0,51981.65861734837,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13023,Bleckley County,42.93361930818309,17.801744591197867,18.499852222225236,32.179563245303626,57.53103662411541,83.22777326494365,45.72265618368562,25.0,24.90149919874619,0.0,74.70449759623857,0.0,0.0,0.0,74.70449759623857,0.0,0.0,5.221845080084708,0.0,15.665535240254123,0.0,0.0,0.0,15.665535240254123,0.0,0.0,5.426623318519403,75.97272645927164,27.133116592597013,0.0,0.0,0.0,37.98636322963582,0.0,0.0,624.2117473716522,83.22823298288695,83.22823298288695,0.0,0.0,0.0,624.2117473716522,0.0,0.0,139.65930448461773,0.0,46.55310149487258,0.0,0.0,0.0,139.65930448461773,0.0,0.0,138.15810361980644,39.94933116717295,8.322777326494366,0.0,0.0,0.0,2049.067777782913,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13025,Brantley County,61.13387046531794,0.0,0.0,36.076976662967475,76.94318806834946,218.0689705894962,94.2352740073508,0.0,35.457644869884405,0.0,106.3729346096532,0.0,0.0,0.0,106.3729346096532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.8335905415915,111.31114540554555,111.31114540554555,0.0,0.0,0.0,834.8335905415915,0.0,0.0,156.57407871727884,0.0,52.19135957242628,0.0,0.0,0.0,156.57407871727884,0.0,0.0,361.99449117856364,104.67310588295817,21.80689705894962,0.0,0.0,0.0,5368.858055913396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13027,Brooks County,39.877657985498196,14.691768731499335,5.2470602612497625,37.581166383024936,47.3556088538242,145.36483394983463,81.27954625370944,25.0,23.12904163158895,0.0,69.38712489476686,0.0,0.0,0.0,69.38712489476686,0.0,0.0,4.309585494573138,0.0,12.928756483719415,0.0,0.0,0.0,12.928756483719415,0.0,0.0,1.5391376766332636,21.54792747286569,7.695688383166319,0.0,0.0,0.0,10.773963736432846,0.0,0.0,513.8083560639926,68.50778080853233,68.50778080853233,0.0,0.0,0.0,513.8083560639926,0.0,0.0,163.1022621023282,0.0,54.36742070077607,0.0,0.0,0.0,163.1022621023282,0.0,0.0,241.30562435672547,69.77512029592062,14.536483394983463,0.0,0.0,0.0,3578.882211844929,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13029,Bryan County,130.96404501808806,14.103820232717176,35.25955058179294,94.21161143536966,154.6574725350827,423.51436118200024,242.31084739307602,0.0,75.95914611049106,0.0,227.8774383314732,0.0,0.0,0.0,227.8774383314732,0.0,0.0,4.137120601597038,0.0,12.411361804791115,0.0,0.0,0.0,12.411361804791115,0.0,0.0,10.342801503992597,144.79922105589634,51.71400751996298,0.0,0.0,0.0,72.39961052794817,0.0,0.0,1678.033577005647,223.7378102674196,223.7378102674196,0.0,0.0,0.0,1678.033577005647,0.0,0.0,408.8783936295043,0.0,136.29279787650142,0.0,0.0,0.0,408.8783936295043,0.0,0.0,703.0338395621204,203.2868933673601,42.35143611820003,0.0,0.0,0.0,10426.923572300846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13031,Bulloch County,244.92947270194608,94.20364334690234,86.12904534573929,169.93141711305307,242.0524119193571,470.37781853776903,270.6676584997984,195.0,142.0590941671287,0.0,426.1772825013861,0.0,0.0,0.0,426.1772825013861,0.0,0.0,27.633068715091355,0.0,82.89920614527405,0.0,0.0,0.0,82.89920614527405,0.0,0.0,25.264519968083523,353.7032795531693,126.32259984041762,0.0,0.0,0.0,176.85163977658465,0.0,0.0,2626.2686693250243,350.1691559100032,350.1691559100032,0.0,0.0,0.0,2626.2686693250243,0.0,0.0,737.5023502706504,0.0,245.83411675688342,0.0,0.0,0.0,737.5023502706504,0.0,0.0,780.8271787726966,225.78135289812911,47.037781853776906,0.0,0.0,0.0,11580.701892399875,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13033,Burke County,52.559509343492394,26.463529179940224,26.095980163552166,68.27252433109649,115.97686451943828,277.0976145414494,142.46694627880356,40.0,30.484515419225588,0.0,91.45354625767676,0.0,0.0,0.0,91.45354625767676,0.0,0.0,7.762635226115799,0.0,23.287905678347396,0.0,0.0,0.0,23.287905678347396,0.0,0.0,7.654820847975302,107.16749187165424,38.274104239876515,0.0,0.0,0.0,53.58374593582712,0.0,0.0,1258.3489800359052,167.77986400478736,167.77986400478736,0.0,0.0,0.0,1258.3489800359052,0.0,0.0,296.3027555969588,0.0,98.76758519898625,0.0,0.0,0.0,296.3027555969588,0.0,0.0,459.982040138806,133.0068549798957,27.70976145414494,0.0,0.0,0.0,6822.143270010484,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13035,Butts County,64.69713791392014,26.756946922146234,22.573585251655878,48.50316162806164,77.01958464252235,211.53015770901067,139.23131921946487,25.0,37.524339990073685,0.0,112.57301997022105,0.0,0.0,0.0,112.57301997022105,0.0,0.0,7.848704430496229,0.0,23.546113291488687,0.0,0.0,0.0,23.546113291488687,0.0,0.0,6.621585007152391,92.70219010013346,33.10792503576196,0.0,0.0,0.0,46.35109505006673,0.0,0.0,835.6624933713673,111.42166578284899,111.42166578284899,0.0,0.0,0.0,835.6624933713673,0.0,0.0,210.50372146578752,0.0,70.1679071552625,0.0,0.0,0.0,210.50372146578752,0.0,0.0,351.1400617969577,101.53447570032512,21.153015770901067,0.0,0.0,0.0,5207.872482795843,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13037,Calhoun County,19.25428321767484,9.99539292720825,5.576377106758287,12.222985453696191,27.852924049553284,51.53920833163663,29.22083056357988,0.0,11.167484266251407,0.0,33.50245279875422,0.0,0.0,0.0,33.50245279875422,0.0,0.0,2.93198192531442,0.0,8.795945775943261,0.0,0.0,0.0,8.795945775943261,0.0,0.0,1.6357372846490974,22.900321985087363,8.178686423245487,0.0,0.0,0.0,11.450160992543681,0.0,0.0,302.2042259376531,40.29389679168708,40.29389679168708,0.0,0.0,0.0,302.2042259376531,0.0,0.0,53.04775686904147,0.0,17.68258562301382,0.0,0.0,0.0,53.04775686904147,0.0,0.0,85.5550858305168,24.73881999918558,5.153920833163664,0.0,0.0,0.0,1268.8953091248939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13039,Camden County,170.06861308408673,88.28698493436195,49.25484422653878,107.96279250472709,246.01841106687345,455.23386050367554,258.1008116963415,40.0,98.6397955887703,0.0,295.9193867663109,0.0,0.0,0.0,295.9193867663109,0.0,0.0,25.897515580746173,0.0,77.69254674223852,0.0,0.0,0.0,77.69254674223852,0.0,0.0,14.448087639784708,202.2732269569859,72.24043819892354,0.0,0.0,0.0,101.13661347849295,0.0,0.0,2669.299760075577,355.9066346767436,355.9066346767436,0.0,0.0,0.0,2669.299760075577,0.0,0.0,468.55851947051553,0.0,156.18617315683852,0.0,0.0,0.0,468.55851947051553,0.0,0.0,755.6882084361014,218.51225304176424,45.523386050367556,0.0,0.0,0.0,11207.857645600492,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13043,Candler County,33.23752755500859,12.783664444234072,11.687921777585437,23.060108268921617,32.84710338112771,63.83141862204199,36.730262219542276,25.0,19.27776598190498,0.0,57.83329794571494,0.0,0.0,0.0,57.83329794571494,0.0,0.0,3.7498749036419943,0.0,11.249624710925984,0.0,0.0,0.0,11.249624710925984,0.0,0.0,3.428457054758395,47.99839876661753,17.142285273791973,0.0,0.0,0.0,23.999199383308763,0.0,0.0,356.39107168523566,47.518809558031414,47.518809558031414,0.0,0.0,0.0,356.39107168523566,0.0,0.0,100.0808698871198,0.0,33.36028996237327,0.0,0.0,0.0,100.0808698871198,0.0,0.0,105.96015491258969,30.639080938580154,6.383141862204199,0.0,0.0,0.0,1571.5295264746737,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13045,Carroll County,311.32254461690354,128.75439425257343,108.62406326262,233.39715151084266,370.6181424617237,1017.8828474422365,669.9809294105722,326.0,180.56707587780403,0.0,541.7012276334121,0.0,0.0,0.0,541.7012276334121,0.0,0.0,37.76795564742154,0.0,113.30386694226462,0.0,0.0,0.0,113.30386694226462,0.0,0.0,31.8630585570352,446.0828197984928,159.315292785176,0.0,0.0,0.0,223.0414098992464,0.0,0.0,4021.206845709702,536.1609127612936,536.1609127612936,0.0,0.0,0.0,4021.206845709702,0.0,0.0,1012.9436375570572,0.0,337.64787918568567,0.0,0.0,0.0,1012.9436375570572,0.0,0.0,1689.6855267541125,488.5837667722735,101.78828474422366,0.0,0.0,0.0,25060.275704027863,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13047,Catoosa County,156.63612847977862,78.91591205851442,81.30730333301486,190.20412380726444,354.7672975369183,875.2692222844071,472.62374715471174,179.0,90.8489545182716,0.0,272.54686355481476,0.0,0.0,0.0,272.54686355481476,0.0,0.0,23.14866753716423,0.0,69.44600261149269,0.0,0.0,0.0,69.44600261149269,0.0,0.0,23.85014231101769,333.9019923542477,119.25071155508844,0.0,0.0,0.0,166.95099617712384,0.0,0.0,3849.225178275563,513.2300237700751,513.2300237700751,0.0,0.0,0.0,3849.225178275563,0.0,0.0,825.4858973235276,0.0,275.1619657745092,0.0,0.0,0.0,825.4858973235276,0.0,0.0,1452.9469089921156,420.1292266965154,87.52692222844071,0.0,0.0,0.0,21549.128252642102,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13049,Charlton County,41.6631702780904,21.62842172906332,12.066382648845853,26.448573468395445,60.26924525312936,111.52255258963933,63.229174811352685,0.0,24.16463876129243,0.0,72.49391628387728,0.0,0.0,0.0,72.49391628387728,0.0,0.0,6.34433704052524,0.0,19.033011121575722,0.0,0.0,0.0,19.033011121575722,0.0,0.0,3.53947224366145,49.552611411260294,17.69736121830725,0.0,0.0,0.0,24.776305705630147,0.0,0.0,653.9213109964535,87.18950813286047,87.18950813286047,0.0,0.0,0.0,653.9213109964535,0.0,0.0,114.78680885283623,0.0,38.26226961761208,0.0,0.0,0.0,114.78680885283623,0.0,0.0,185.12743729880128,53.530825243026875,11.152255258963933,0.0,0.0,0.0,2745.6852447569204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13051,Chatham County,956.5428508235606,103.01230701176806,257.53076752942013,688.1082771276918,1129.5962923216237,3093.288958460301,1769.8041376076412,1569.0,554.7948534776651,0.0,1664.3845604329954,0.0,0.0,0.0,1664.3845604329954,0.0,0.0,30.21694339011863,0.0,90.6508301703559,0.0,0.0,0.0,90.6508301703559,0.0,0.0,75.54235847529657,1057.593018654152,377.7117923764829,0.0,0.0,0.0,528.796509327076,0.0,0.0,12256.119771689615,1634.1493028919488,1634.1493028919488,0.0,0.0,0.0,12256.119771689615,0.0,0.0,2986.389922734182,0.0,995.4633075780608,0.0,0.0,0.0,2986.389922734182,0.0,0.0,5134.859671044099,1484.7787000609444,309.3288958460301,0.0,0.0,0.0,76156.7741572926,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13053,Chattahoochee County,33.970256170676635,15.215843909782242,7.430993537335514,24.371011898745174,44.178501449162745,107.97574864737301,66.73458883464785,250.0,19.70274857899245,0.0,59.10824573697734,0.0,0.0,0.0,59.10824573697734,0.0,0.0,4.463314213536124,0.0,13.389942640608373,0.0,0.0,0.0,13.389942640608373,0.0,0.0,2.179758104285084,30.51661345999118,10.89879052142542,0.0,0.0,0.0,15.25830672999559,0.0,0.0,479.3367407234158,63.911565429788766,63.911565429788766,0.0,0.0,0.0,479.3367407234158,0.0,0.0,105.77019164055406,0.0,35.25673054685135,0.0,0.0,0.0,105.77019164055406,0.0,0.0,179.2397427546392,51.82835935073904,10.797574864737301,0.0,0.0,0.0,2658.362931698324,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13055,Chattooga County,65.16904148483096,39.10142489089858,26.96649992475764,28.867451458564574,61.56688430927063,109.5910241680257,60.47266624969562,0.0,37.79804406120195,0.0,113.39413218360586,0.0,0.0,0.0,113.39413218360586,0.0,0.0,11.46975130133025,0.0,34.409253903990745,0.0,0.0,0.0,34.409253903990745,0.0,0.0,7.91017331126224,110.74242635767136,39.5508665563112,0.0,0.0,0.0,55.37121317883568,0.0,0.0,668.0006947555862,89.06675930074483,89.06675930074483,0.0,0.0,0.0,668.0006947555862,0.0,0.0,125.28473933017024,0.0,41.761579776723416,0.0,0.0,0.0,125.28473933017024,0.0,0.0,181.92110011892265,52.60369160065233,10.95910241680257,0.0,0.0,0.0,2698.131015016793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13057,Cherokee County,671.393666562354,277.6698518561336,234.2570731603604,503.34089845919135,799.2696894730285,2195.1513274315776,1444.8711167941365,126.0,389.4083266061653,0.0,1168.224979818496,0.0,0.0,0.0,1168.224979818496,0.0,0.0,81.44982321113253,0.0,244.34946963339758,0.0,0.0,0.0,244.34946963339758,0.0,0.0,68.71540812703905,962.0157137785466,343.57704063519526,0.0,0.0,0.0,481.0078568892733,0.0,0.0,8672.076130782358,1156.2768174376479,1156.2768174376479,0.0,0.0,0.0,8672.076130782358,0.0,0.0,2184.4994993128903,0.0,728.1664997709635,0.0,0.0,0.0,2184.4994993128903,0.0,0.0,3643.9512035364187,1053.6726371671573,219.51513274315778,0.0,0.0,0.0,54044.62568136544,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13059,Clarke County,378.23873684210525,0.0,168.10610526315787,282.88934927695425,457.5141077701418,1441.9845627644986,934.0034413981623,597.0,219.37846736842104,0.0,658.1354021052631,0.0,0.0,0.0,658.1354021052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31112421052631,690.3557389473683,246.55562105263152,0.0,0.0,0.0,345.17786947368415,0.0,0.0,4964.028069306038,661.8704092408051,661.8704092408051,0.0,0.0,0.0,4964.028069306038,0.0,0.0,1227.7397758619813,0.0,409.2465919539938,0.0,0.0,0.0,1227.7397758619813,0.0,0.0,2393.6943741890677,692.1525901269594,144.19845627644986,0.0,0.0,0.0,35501.65993526196,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13061,Clay County,8.816713304070204,4.576982316320597,2.5534743448946493,5.597017414085475,12.754109994576508,23.600277332664113,13.380486963513551,0.0,5.113693716360718,0.0,15.341081149082152,0.0,0.0,0.0,15.341081149082152,0.0,0.0,1.3425814794540418,0.0,4.0277444383621255,0.0,0.0,0.0,4.0277444383621255,0.0,0.0,0.7490191411690972,10.48626797636736,3.7450957058454857,0.0,0.0,0.0,5.24313398818368,0.0,0.0,138.3820934411551,18.450945792154013,18.450945792154013,0.0,0.0,0.0,138.3820934411551,0.0,0.0,24.29105557713096,0.0,8.09701852571032,0.0,0.0,0.0,24.29105557713096,0.0,0.0,39.17646037222243,11.328133119678775,2.3600277332664112,0.0,0.0,0.0,581.0388279301905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13063,Clayton County,758.2662310783866,313.597941918462,264.5679231355446,568.4688805249752,902.6883112481959,2479.1850245189535,1631.8250092157493,538.0,439.79441402546416,0.0,1319.3832420763924,0.0,0.0,0.0,1319.3832420763924,0.0,0.0,91.98872962941553,0.0,275.96618888824656,0.0,0.0,0.0,275.96618888824656,0.0,0.0,77.60659078642642,1086.49227100997,388.0329539321321,0.0,0.0,0.0,543.246135504985,0.0,0.0,9794.168177042924,1305.88909027239,1305.88909027239,0.0,0.0,0.0,9794.168177042924,0.0,0.0,2467.154941478392,0.0,822.3849804927975,0.0,0.0,0.0,2467.154941478392,0.0,0.0,4115.447140701463,1190.0088117690975,247.91850245189536,0.0,0.0,0.0,61037.53530365664,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13065,Clinch County,20.588923304988217,10.688238874174212,5.962912214012981,13.070240383351331,29.783592076255232,55.111727377406886,31.246317122276885,25.0,11.941575516893165,0.0,35.8247265506795,0.0,0.0,0.0,35.8247265506795,0.0,0.0,3.1352167364244354,0.0,9.405650209273308,0.0,0.0,0.0,9.405650209273308,0.0,0.0,1.7491209161104744,24.48769282554664,8.745604580552373,0.0,0.0,0.0,12.24384641277332,0.0,0.0,323.15197402736925,43.0869298703159,43.0869298703159,0.0,0.0,0.0,323.15197402736925,0.0,0.0,56.72484326374477,0.0,18.908281087914926,0.0,0.0,0.0,56.72484326374477,0.0,0.0,91.48546744649542,26.453629141155304,5.511172737740689,0.0,0.0,0.0,1356.8507280317576,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13067,Cobb County,1972.2067336792259,815.6501600235467,688.1259089981934,1478.5547715397981,2347.840234590615,6448.217260630618,4244.282732707862,1346.0,1143.879905533951,0.0,3431.639716601853,0.0,0.0,0.0,3431.639716601853,0.0,0.0,239.25738027357372,0.0,717.772140820721,0.0,0.0,0.0,717.772140820721,0.0,0.0,201.85026663947005,2825.903732952581,1009.2513331973503,0.0,0.0,0.0,1412.9518664762904,0.0,0.0,25474.066545308175,3396.5422060410897,3396.5422060410897,0.0,0.0,0.0,25474.066545308175,0.0,0.0,6416.927708482724,0.0,2138.9759028275744,0.0,0.0,0.0,6416.927708482724,0.0,0.0,10704.040652646825,3095.1442851026964,644.8217260630618,0.0,0.0,0.0,158755.1089567258,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13069,Coffee County,134.62443006599503,69.88699921458759,38.98958903550676,85.46215051507437,194.74544876334127,360.3580808102943,204.3097432505723,88.0,78.0821694382771,0.0,234.24650831483132,0.0,0.0,0.0,234.24650831483132,0.0,0.0,20.500186436279026,0.0,61.500559308837076,0.0,0.0,0.0,61.500559308837076,0.0,0.0,11.436946117081984,160.11724563914777,57.184730585409916,0.0,0.0,0.0,80.05862281957388,0.0,0.0,2112.9881190822525,281.731749210967,281.731749210967,0.0,0.0,0.0,2112.9881190822525,0.0,0.0,370.90573323542276,0.0,123.63524441180758,0.0,0.0,0.0,370.90573323542276,0.0,0.0,598.1944141450886,172.97187878894127,36.03580808102944,0.0,0.0,0.0,8872.015949549446,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13071,Colquitt County,141.8638414486949,73.64516359358478,41.08624916273677,90.05786664865832,205.2178601809064,379.73629017977544,215.2964733719894,168.0,82.28102804024303,0.0,246.84308412072912,0.0,0.0,0.0,246.84308412072912,0.0,0.0,21.60258132078487,0.0,64.8077439623546,0.0,0.0,0.0,64.8077439623546,0.0,0.0,12.051966421069453,168.72752989497235,60.259832105347265,0.0,0.0,0.0,84.36376494748617,0.0,0.0,2226.613782962834,296.8818377283779,296.8818377283779,0.0,0.0,0.0,2226.613782962834,0.0,0.0,390.8511412551771,0.0,130.28371375172568,0.0,0.0,0.0,390.8511412551771,0.0,0.0,630.3622416984272,182.2734192862922,37.973629017977544,0.0,0.0,0.0,9349.107464226072,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
13073,Columbia County,367.994055634011,185.2837203192223,182.71033531478867,478.008326766897,812.0090401777801,1940.0918360027122,997.4786677003273,0.0,213.43655226772634,0.0,640.3096568031791,0.0,0.0,0.0,640.3096568031791,0.0,0.0,54.34989129363854,0.0,163.04967388091563,0.0,0.0,0.0,163.04967388091563,0.0,0.0,53.59503169233801,750.3304436927322,267.97515846169,0.0,0.0,0.0,375.1652218463661,0.0,0.0,8810.298085928913,1174.7064114571883,1174.7064114571883,0.0,0.0,0.0,8810.298085928913,0.0,0.0,2074.556138168333,0.0,691.5187127227777,0.0,0.0,0.0,2074.556138168333,0.0,0.0,3220.552447764502,931.2440812813018,194.00918360027123,0.0,0.0,0.0,47765.06100238678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA
